================================================================================
=== value network
train time
1.2206558000000003,2.6136803000000004,1.9634521000000014,2.5820095999999992,2.573915399999997,2.208089000000001,2.5939784000000046,2.8133985999999993,2.585777499999999,2.589925699999995,2.5951318999999984,1.8993466999999953,2.5818834999999893,2.0702309999999926,2.3120317000000057,3.121193000000005,3.076874900000007,5.316431499999993,3.435572900000011,3.422557299999994,3.437800299999992,1.5012447000000009,3.314768700000002,4.007798699999995,3.364535499999988,2.6927897999999857,2.6176565000000096,2.6594828000000064,2.613928099999981,2.5155287999999985,2.4463039000000038,2.1960248999999976,2.074355500000024,2.282669800000008,2.643463199999985,2.6561214999999834,2.545307600000001,2.225749399999984,2.6886921999999913,2.387026999999989,2.280148200000042,2.7040509999999927,2.6219350000000077,2.0441646999999534,2.7137610999999993,2.668023000000005,1.2119457000000011,1.9741282999999612,2.4422767000000363,2.7393875999999864,2.731937300000027,2.7435565999999767,2.598492599999986,2.2814842000000226,2.762621999999965,2.729404699999975,2.8009035999999696,2.441657799999973,2.731527099999994,3.8913445000000024,2.7750558000000183,2.3000049999999987,2.8042363000000137,2.8201261000000386
mean squared error
0.003469349,0.0057110186,0.0074021164,0.009641774
0.008970273,0.0030009456,0.0041468227,0.018916234
0.0077426597,0.006262063,0.010079865,0.011093522
0.010568769,0.0056479927,0.019992864,0.017489078
0.0026057302,0.005208352,0.0016702677,0.0022349886
0.0016040931,0.0026252721,0.0032477549,0.0016177668
0.010506586,0.00706403,0.022145253,0.010256301
0.0019698127,0.0030227054,0.0029908617,0.0033590521
0.0049507516,0.0032438354,0.013653354,0.004736762
0.004314179,0.0159083,0.013783799,0.0033045406
0.009157461,0.0051481486,0.0034519886,0.0024384626
0.0030610075,0.006253491,0.006214732,0.0015871967
0.0124903275,0.007134407,0.005682534,0.007337695
0.0020483478,0.004332185,0.006456478,0.0037982846
0.0085313115,0.007438111,0.000742212,0.004174978
0.004585901,0.005044245,0.003301739,0.002346586
0.0041396883,0.009110526,0.007891397,0.006372522
0.002844034,0.0021264295,0.011107138,0.0051939962
0.01042601,0.016705113,0.007772845,0.03299805
0.008879336,0.005281425,0.006440734,0.003096524
0.004560361,0.002163793,0.005452108,0.0018717024
0.005427736,0.0036107178,0.0029011618,0.007435755
0.004782314,0.005729092,0.0030017945,0.0062953676
0.0048374245,0.0045579956,0.004422053,0.0064981473
0.010435,0.015506823,0.005601744,0.0010465833
0.004349983,0.006291051,0.003494186,0.007255714
0.013196658,0.0061294087,0.03144949,0.0057425457
0.01954156,0.025826698,0.022148222,0.009107258
0.0036635874,0.0041139675,0.007822889,0.00505773
0.0074017164,0.002964753,0.010902993,0.0043363217
0.0027492302,0.0021573103,0.0042511593,0.0024576478
0.0065274984,0.0051820083,0.0036424245,0.006509128
0.008830057,0.0040544313,0.0046503125,0.0062931394
0.0049242885,0.004588404,0.009523375,0.0059026494
0.010065695,0.008147241,0.024235334,0.008398427
0.00783368,0.011369648,0.006505359,0.0070515857
0.002829689,0.007694553,0.0028098274,0.0058987015
0.0050114235,0.0020524177,0.008789419,0.0058133635
0.0059381737,0.007499907,0.004976635,0.006207411
0.0025012644,0.0038983305,0.0035579286,0.004912625
0.0068849875,0.008413897,0.010386528,0.005467718
0.008299105,0.0017807293,0.010554109,0.004873052
0.0027899572,0.0029672522,0.002325666,0.0024277885
0.005432879,0.009365405,0.0044993656,0.013199868
0.0038715396,0.003380126,0.0020695066,0.0018765168
0.007884418,0.0077327215,0.005812584,0.005280103
0.0062862504,0.0040687397,0.0068307733,0.0034009537
0.010629577,0.011559149,0.008887708,0.019720891
0.016375843,0.009549338,0.0069063124,0.0065202904
0.013523919,0.014007393,0.0054960386,0.021409271
0.004017516,0.0057214713,0.011526837,0.0032456457
0.004254112,0.0039662,0.00517571,0.0010862497
0.006196821,0.005482309,0.0051521882,0.005972617
0.0030892668,0.012917996,0.008033456,0.00516382
0.0051775803,0.006706997,0.009239347,0.006971748
0.0066993353,0.006756143,0.0062468075,0.0116483
0.0031557,0.0051633916,0.008684331,0.00943806
0.0019885204,0.0040552993,0.005169318,0.0038209658
0.002884908,0.0041957893,0.004399868,0.0043957597
0.0034235253,0.0030921448,0.0050632176,0.009923979
0.0032797123,0.014686482,0.005250089,0.005837128
0.009010555,0.016109074,0.0032740503,0.0070759216
0.004758766,0.0056608096,0.0034225585,0.009463095
0.034747344,0.0033313895,0.00260579,0.011601452
mean absolute error
0.043384492,0.05823323,0.0634474,0.084650725
0.07709399,0.042008378,0.047703814,0.112353
0.06531837,0.058710374,0.08184301,0.084990285
0.07530907,0.06194686,0.11831017,0.10986967
0.040637124,0.0567454,0.028220333,0.036568902
0.028814284,0.03998941,0.041269865,0.030161522
0.07415817,0.06820967,0.11343358,0.08106122
0.035831332,0.041202758,0.041163154,0.045795407
0.057848167,0.038152162,0.09127762,0.05171149
0.054223444,0.10337496,0.09600009,0.04436813
0.07348416,0.05830253,0.043901224,0.03667813
0.04451534,0.06157626,0.05964239,0.029877095
0.08027376,0.07135352,0.053994827,0.066059
0.03635979,0.052897688,0.06659048,0.04423794
0.07139654,0.07324766,0.022081155,0.053943112
0.05012162,0.054780003,0.045306265,0.03663823
0.051344354,0.0761551,0.0697698,0.056431375
0.04274394,0.03474501,0.08310218,0.05747276
0.07517038,0.10066981,0.060443543,0.14733009
0.07434366,0.048780702,0.06774423,0.042934626
0.05372622,0.03332582,0.056230817,0.03308573
0.05917563,0.049368173,0.04459607,0.07198431
0.05111316,0.059573356,0.04358693,0.062337466
0.05213131,0.052674584,0.05192449,0.06457908
0.083367,0.10337221,0.059135035,0.024941364
0.049858317,0.063220724,0.03820218,0.062393602
0.084818624,0.058038484,0.14435309,0.05877239
0.11194754,0.115933485,0.11138949,0.07827236
0.048316322,0.04651267,0.06547372,0.05139016
0.06426177,0.041704513,0.08035297,0.047765717
0.040677164,0.035283893,0.047532327,0.032458134
0.05859392,0.058251467,0.047190573,0.06288555
0.0584866,0.04996646,0.05463685,0.06359752
0.050690603,0.049463436,0.074833475,0.055803794
0.07839524,0.06759114,0.12606387,0.07111781
0.070011385,0.08474237,0.061990146,0.065512985
0.042187735,0.06812509,0.039402466,0.055795178
0.054967236,0.035876468,0.07191862,0.060777064
0.059541196,0.06959824,0.05539495,0.061663486
0.03932808,0.045865994,0.04702688,0.052816395
0.06594431,0.07371531,0.06576744,0.0559833
0.06717053,0.032712154,0.0787582,0.05542045
0.040587794,0.045670375,0.036504097,0.035622455
0.05401903,0.07718027,0.054166425,0.09210089
0.049001448,0.04568806,0.03348574,0.032986358
0.07296882,0.06824327,0.05898549,0.057598542
0.05865884,0.048211683,0.06202663,0.048383623
0.08576992,0.08274853,0.06973099,0.10907869
0.10159443,0.078029975,0.063658394,0.05853942
0.08854605,0.09647957,0.056915134,0.117873676
0.048590973,0.06233982,0.076624416,0.04249779
0.050405875,0.046989065,0.05600437,0.023744611
0.06200807,0.056278236,0.054566517,0.05959595
0.04277632,0.09297548,0.07389431,0.055340104
0.05356269,0.0650773,0.07350796,0.06282789
0.063255556,0.06375804,0.054397363,0.06917713
0.040711336,0.05729018,0.07560268,0.07894653
0.031566117,0.0494119,0.055490967,0.048557617
0.041686065,0.046391983,0.054079972,0.050317343
0.04615498,0.04523654,0.0531377,0.078842774
0.041601222,0.096228056,0.05601867,0.06280335
0.06943369,0.1038285,0.04275811,0.06982278
0.05272516,0.056191806,0.044042725,0.07838738
0.15155773,0.04133667,0.0395917,0.08089422


================================================================================
=== twin network
train time
1.9342286,1.9819122999999994,1.0307628999999991,1.9853470000000009,2.1572174000000004,2.0266233000000042,2.0140148999999994,2.013270200000001,2.0133560000000017,2.0215736999999905,2.0195077999999995,2.023878400000001,2.024808500000006,2.4112637000000063,2.015203100000008,2.278103999999999,2.113683100000003,3.4904524000000094,2.741811200000001,2.682940799999983,2.6742684999999824,2.6255495000000053,2.791449099999994,2.606662699999987,2.654427999999996,2.056022499999983,2.040429699999976,2.05484899999999,2.0304975999999897,2.861336300000005,2.0540412999999944,1.1000966999999946,2.041629499999999,2.0402105000000006,2.0478880000000004,2.09153299999997,2.048066100000028,2.2527608999999984,2.2183562000000165,1.4866188999999963,2.109085200000038,2.1085285999999996,2.1183907000000204,2.1667726999999672,2.1100119000000177,2.1378814999999918,1.2980267000000367,3.4322604000000183,2.139492500000017,2.115918399999998,1.0703728999999953,2.119992200000013,2.1497903000000065,1.4801914999999894,2.152907099999993,2.1222592000000304,2.1670833000000016,1.3152757999999949,2.188404300000002,2.209856500000001,2.2677033999999594,2.20890159999999,1.1344588000000044,2.1968537000000197
mean squared error
0.0028380984,0.0019299587,0.0012547281,0.0015112421
0.0025952253,0.0027788952,0.0033431312,0.013726901
0.004689078,0.0024242348,0.0034857944,0.003993694
0.0034377521,0.0022140725,0.0029202425,0.001713421
0.00039373993,0.00088220165,0.00048678005,0.00056060817
0.0005162395,0.00065685395,0.0011128988,0.0007807806
0.0011226786,0.00037618505,0.0005703803,0.0013772822
0.00030651106,0.0007553932,0.00083314284,0.002031354
0.0014209866,0.0014084928,0.0032439795,0.0016102988
0.0015283959,0.00050888053,0.00081047794,0.0021139102
0.0042319675,0.004327749,0.0020846787,0.0015946048
0.0012380398,0.001711798,0.0018771475,0.0008423839
0.0039431355,0.004249082,0.0033293,0.0036429986
0.0004860387,0.0035887675,0.0015204059,0.0015936015
0.0014964559,0.00094695005,0.0005740275,0.00120347
0.0030224745,0.002154096,0.0013125284,0.0009917367
0.0031375326,0.0029169982,0.003320163,0.0015629895
0.0011438223,0.0011507561,0.0026615064,0.0017058263
0.0021030372,0.002556714,0.002260086,0.0036801882
0.0029375094,0.00067983405,0.0028571342,0.0016405819
0.0030392604,0.0012686922,0.0007757361,0.0008553882
0.0013382612,0.00084197987,0.00039413426,0.00091468403
0.0013699081,0.0010552924,0.0006771537,0.00091054646
0.0014823077,0.0011984808,0.00055020046,0.00068251125
0.0040416163,0.0024579787,0.0042326697,0.0008806912
0.002598727,0.002023832,0.0007066942,0.0020019652
0.0030506568,0.003704621,0.0019129933,0.0027561125
0.005748467,0.0019949728,0.0016215976,0.004390188
0.001423101,0.0029641325,0.0012510057,0.0013949692
0.0043295776,0.0012496216,0.005582352,0.0049655675
0.0010118701,0.0011194387,0.001615107,0.0010372273
0.0031880424,0.0033969297,0.0014970148,0.0015296828
0.0016170186,0.0018893465,0.0022694848,0.0017717616
0.001961454,0.001428709,0.004785559,0.0026130239
0.0012599461,0.0016526624,0.003720225,0.0026611967
0.0031658977,0.0014402092,0.0014641001,0.0025655911
0.0018048862,0.0013704846,0.0010681647,0.00093275553
0.0041592265,0.0011040715,0.0015876332,0.0033022298
0.0028767805,0.0029077474,0.0021233323,0.0025605164
0.0026038927,0.0005997811,0.0021948214,0.0026706299
0.0036397753,0.0048761815,0.0014357409,0.0013369253
0.005275113,0.00077487226,0.0025019476,0.0014158752
0.001160972,0.0021044787,0.00071621645,0.00067181926
0.0018014513,0.0026893956,0.0011540157,0.0013439321
0.00094032934,0.0013458054,0.0005999975,0.0004144598
0.0007352883,0.001896935,0.001386927,0.0015013766
0.0017971897,0.0018682006,0.001126335,0.0012906388
0.0032006667,0.002957094,0.0013977004,0.0023943388
0.0032633438,0.008227947,0.0052388213,0.0035388279
0.0026891276,0.0032497975,0.00076799747,0.0061172955
0.0039868928,0.0033477873,0.007029044,0.0027503467
0.0005607137,0.0008883934,0.0006853403,0.0007699924
0.003287867,0.00094109116,0.0014379264,0.0021298323
0.0022640664,0.0035553167,0.0021876695,0.0005247683
0.0011159048,0.0018031802,0.0020039377,0.001586143
0.0039943224,0.0022016757,0.0018874027,0.0017242492
0.0023610676,0.0009120369,0.0027018827,0.0013396032
0.00067113445,0.0010492395,0.0007043667,0.0012694977
0.0011420398,0.0010133251,0.00084894523,0.0014143352
0.0011293205,0.0007319425,0.0012500155,0.0011651277
