================================================================================
=== value network
train time
2.5742181000000004,2.2619691,2.580661799999998,2.1037633000000007,2.5640174999999985,2.462014500000002,2.476333199999999,2.5884642999999983,2.5737974000000037,1.3808958999999987,2.5880821000000083,2.6031640000000067,2.5851558999999895,2.6026500000000112,2.494444299999998,2.5939414999999997,2.5076430000000016,2.612631499999992,2.600882899999988,2.2444877000000076,2.5889326999999867,2.635895299999987,2.304967199999993,2.6291832,2.3379467000000034,2.6485546000000113,2.6760519000000045,2.587442199999998,2.6282529000000068,3.101248300000009,2.659527099999991,2.6359867999999835,2.653555400000016,2.651617200000004,2.379058900000018,2.6796813999999927,2.684051000000011,2.6461204000000293,2.6764294999999834,3.465356799999995,2.6791028999999753,2.684348399999976,3.014534900000001,2.7079259999999863,2.437681199999986,2.2609656999999856,2.244144199999994,2.7101107999999954,1.8854478000000086,1.8542022999999972,2.7858651999999893,1.7949226999999723,2.5744022999999743,2.7807493999999906,2.7887448999999833,1.8462842999999793,2.774533800000029,2.7911513999999897,2.7902313000000163,3.035377199999971,2.8527507000000014,2.8205601999999885,2.819723100000033,2.806092499999977
mean squared error
0.010211537,0.012053973,0.007408125,0.0060490025,0.010434861
0.0061257253,0.0047888267,0.008541723,0.013071495,0.0048403624
0.004826202,0.004835467,0.0025836914,0.009995015,0.0072755706
0.0111302715,0.007932967,0.00599778,0.005506725,0.008563769
0.0120818755,0.0037998045,0.0069902223,0.007871563,0.013541372
0.008965003,0.0040593697,0.0038883237,0.009024531,0.0034111037
0.0024483986,0.0059399744,0.004421331,0.005337785,0.0042664274
0.005664065,0.008077035,0.0069958633,0.0061154454,0.0045537325
0.0037729065,0.0037628238,0.003975931,0.0028133157,0.0057113506
0.0047818553,0.005291815,0.006032831,0.0054197065,0.0042805863
0.0033409186,0.008662409,0.003227732,0.004743393,0.0032519957
0.0055076648,0.0067752395,0.0041486723,0.0048559215,0.012145242
0.011473043,0.0077472134,0.0066178045,0.00979401,0.008669302
0.0062770406,0.0019798204,0.0034402132,0.003655485,0.004869521
0.005293108,0.0028471267,0.0074853464,0.0050994516,0.0055488595
0.025573744,0.011624557,0.02289041,0.019743659,0.029478123
0.004132314,0.002838599,0.0041027064,0.0033498048,0.0043421835
0.003545824,0.006112029,0.004028898,0.0073697283,0.0030143447
0.003817722,0.0053448793,0.0075130803,0.005541509,0.0035963198
0.006958246,0.0035377357,0.0076095504,0.008270499,0.009939261
0.006955066,0.0032059844,0.0042082155,0.004239286,0.005282243
0.008780405,0.015005006,0.014989465,0.0100193005,0.020241996
0.009938962,0.0045100152,0.0080087595,0.0077906004,0.009797703
0.0033752029,0.0036235538,0.0026626186,0.0041991137,0.0031686537
0.017030308,0.020027205,0.007055825,0.012041411,0.007444602
0.0122716585,0.01980823,0.013007654,0.02332066,0.011122761
0.0071018334,0.006670387,0.0019901756,0.0070748357,0.008537371
0.0065587573,0.005618522,0.0050152736,0.0076903473,0.010693338
0.005498138,0.004828073,0.0025539366,0.015826305,0.0045578433
0.0034063244,0.0049852687,0.0074393684,0.013081004,0.0027795022
0.010021435,0.01018878,0.014626354,0.006873017,0.022127803
0.0038500237,0.0068533714,0.009964601,0.0055881613,0.0031984341
0.015631272,0.0069641634,0.0067390264,0.009882808,0.003403472
0.008419939,0.012452817,0.0056950515,0.0077551426,0.0059063463
0.0018940595,0.0026364364,0.0033516488,0.005073116,0.0019858687
0.0026534665,0.0060102516,0.00881714,0.0041050413,0.0065170475
0.0049760435,0.0061617387,0.006029902,0.007438616,0.0057216305
0.0030464635,0.0033763573,0.0013514126,0.0054359958,0.005597791
0.008613223,0.01503109,0.0122559685,0.010606449,0.0065201577
0.006320888,0.00582403,0.0041046985,0.0025426485,0.0040865396
0.018487254,0.0060676034,0.003969501,0.0118408445,0.0046966732
0.008558736,0.009089643,0.0059981644,0.006683598,0.009381264
0.00727045,0.010948672,0.004273852,0.006419334,0.00432053
0.0067350515,0.0063204723,0.007022127,0.0075235977,0.0034369624
0.005530021,0.007360197,0.0016258182,0.0071181078,0.0072203586
0.004912814,0.008657206,0.0049374024,0.010946651,0.011685044
0.008169797,0.013487625,0.007898249,0.0052534915,0.009969667
0.0069022905,0.010984449,0.0073253955,0.0043281447,0.0089294445
0.0018725245,0.008371355,0.0047690654,0.0061493595,0.00501627
0.010217651,0.006324683,0.010834496,0.0051180543,0.0071374704
0.0053996616,0.005004141,0.005389475,0.005177904,0.004011435
0.007873347,0.0036869117,0.0030639062,0.010389742,0.0074970196
0.008976528,0.0042611887,0.019760488,0.017014008,0.012595893
0.0024582446,0.0018079302,0.006454154,0.0018250938,0.0031959417
0.005331847,0.010500167,0.0062092985,0.0066309483,0.0031799334
0.021121033,0.01135972,0.013819528,0.009356142,0.0090058185
0.031476296,0.0147336405,0.015135642,0.019458165,0.009017667
0.009290749,0.005913135,0.0053182053,0.00911695,0.01802114
0.011129331,0.0051898477,0.0060978443,0.0076713483,0.011304232
0.0035664819,0.0028365224,0.0047258297,0.0019497363,0.0018260241
0.014972234,0.01327941,0.0036642181,0.008521852,0.006901589
0.00576666,0.0066423924,0.006872869,0.0018297038,0.011420414
0.0112998085,0.010942685,0.009487221,0.005528583,0.010408327
0.0107250465,0.008633542,0.0068940716,0.0046729655,0.010263505
mean absolute error
0.080130205,0.088671416,0.06715085,0.057275403,0.07809317
0.057728037,0.055428393,0.074392244,0.08654662,0.051940717
0.05232479,0.052484762,0.039995383,0.0762785,0.0639082
0.08163913,0.070754185,0.060812823,0.05669988,0.070977375
0.08755168,0.048758555,0.07046744,0.069794364,0.08939254
0.07286788,0.047799133,0.049209163,0.07556152,0.039076973
0.039582256,0.05473798,0.052405756,0.050859198,0.047135815
0.060813665,0.070715174,0.069115505,0.05924391,0.05393594
0.047186133,0.04627228,0.047054127,0.041905526,0.058102623
0.056192752,0.05837877,0.06268784,0.05932056,0.050341368
0.044100955,0.07487316,0.0432399,0.05084805,0.041245308
0.058701508,0.065906584,0.049518514,0.052316766,0.08505934
0.08381147,0.068484105,0.06060824,0.08083493,0.07351649
0.06530463,0.031930864,0.044097498,0.048111815,0.054602977
0.051096104,0.04170301,0.066215,0.054600526,0.05787
0.13082418,0.0882133,0.12229956,0.10964368,0.1391379
0.049971577,0.041654084,0.051553845,0.045206722,0.050848722
0.045920562,0.06177126,0.04955794,0.064928606,0.044841066
0.04765083,0.05560921,0.06495482,0.05395717,0.04438257
0.06570193,0.04537169,0.067340046,0.07046228,0.08144268
0.061079405,0.044526808,0.04936194,0.050489247,0.054163553
0.06822824,0.09423751,0.0887933,0.073509656,0.110784784
0.082311034,0.049500518,0.0697899,0.06909031,0.07810967
0.045653194,0.045637652,0.037899584,0.051126532,0.04258744
0.09392214,0.11257708,0.06121804,0.087910175,0.06519656
0.080864035,0.10896292,0.084942915,0.12289431,0.077229194
0.063665636,0.05971703,0.036802914,0.060726143,0.066998504
0.06018261,0.05581254,0.05436795,0.067303695,0.08658352
0.058119807,0.054692034,0.04052282,0.083709754,0.056126136
0.04838415,0.057456475,0.06321719,0.08891621,0.039188933
0.07852101,0.07560516,0.09332982,0.06302104,0.11525985
0.04790641,0.064379364,0.078134045,0.059410203,0.042152535
0.09606082,0.0641642,0.06367018,0.077247076,0.047560018
0.0706447,0.086940385,0.05847839,0.07130033,0.0541359
0.03372404,0.0395893,0.046236858,0.057059534,0.03368561
0.040288053,0.060614314,0.07320485,0.05131812,0.059910372
0.05455161,0.060665324,0.060612343,0.06846005,0.056105293
0.04056259,0.0446646,0.02828527,0.055353504,0.05824257
0.07232788,0.09596914,0.087212525,0.08375834,0.060773917
0.06435685,0.0603309,0.048596907,0.040506244,0.04671769
0.11073765,0.054026626,0.051470608,0.08661171,0.054168057
0.07117433,0.07392807,0.05789514,0.06293154,0.077988625
0.064637914,0.082255095,0.049152818,0.05804758,0.04829124
0.063165516,0.060068835,0.0644652,0.0656159,0.046052113
0.055967394,0.06832512,0.030942855,0.06931499,0.065730564
0.050958503,0.07082415,0.054502387,0.085271716,0.086715154
0.06948148,0.08250798,0.072392665,0.05748842,0.07690586
0.061248504,0.08336919,0.06226371,0.05020192,0.07354978
0.03336018,0.07191632,0.048193473,0.058412876,0.053912956
0.07999014,0.061132703,0.07488915,0.054636806,0.06442935
0.055992562,0.053706534,0.056404896,0.057414044,0.049911212
0.06902523,0.047121152,0.04668316,0.08394854,0.070432484
0.07331724,0.051116373,0.10761492,0.09414141,0.08412674
0.038168717,0.03254355,0.06009158,0.034426253,0.041906845
0.056513745,0.08395347,0.06220862,0.0631215,0.043869138
0.114516675,0.081780694,0.09230223,0.07410317,0.07191375
0.13316482,0.087168485,0.090452805,0.10740214,0.074202344
